2004,1,4,9,14.95,15.636,15.95,14.95,15.636,14.95,15659,15410,15659,0.93365,524.18,498.67,513.45,2444.9,2444.9,2444.9,401.5,381.1,369.6,7145.7,6942,7223.7,517.38,492.9,503.52,962.2,962.2,962.4,510.05,484.36,501.08,1036.7,1023.3,1043.4
2004,1,4,10,15.27,15.841,16.27,15.27,15.841,15.27,16669,16596,16669,0.87087,476.72,455.7,440.21,2445.5,2445.5,2445.5,385.48,366.67,346.95,7827.3,7751,7917.1,469.63,449.92,430.34,962.1,962.1,962.2,461.85,440.4,427.79,1256.3,1235.2,1269.7
2004,1,4,11,16.96,16.924,17.96,16.96,17,16.96,18340,18235,18340,0.95625,362.95,367.86,304.25,3138.6,3138.6,3138.6,298.64,307.72,236.91,7681.4,7617,7612.7,349.77,358.37,288.17,972.2,972.1,972.3,348.64,351.12,293.93,1445.5,1404.8,1446.2
2004,1,4,12,23,23.892,24,23,23.892,23,19653,19653,19653,0.93876,175.99,174.93,172.36,3531.9,3531.9,3531.9,138.81,136.34,165.01,8037.4,8176.8,8228.5,202.21,199.74,232.15,1107.6,1107.6,1187.7,220.8,218.41,248.87,1554,1554,1554
2004,1,4,13,23.74,24.663,24.74,23.74,24.663,23.74,20346,20321,20346,0.92265,191.98,191.6,181.46,3544.9,3544.9,3544.9,163.93,163.37,197.01,8363.8,8363.8,8511.3,230.99,229.89,264.15,1273.2,1248.2,1248.2,260.04,259.23,288.82,1554.9,1554.9,1554.9
2004,1,4,14,24.82,25.743,25.82,24.82,25.743,24.82,20692,20692,20692,0.92265,181.34,181.14,160.41,3545.1,3545.1,3726.1,208.42,208.3,250.05,8510.7,8510.7,8570.6,264.59,263.22,301.89,1292.7,1292.7,1292.7,292.49,291.83,322.96,1554.9,1554.9,1554.9
2004,1,4,15,24.01,24.933,25.01,24.01,24.933,24.01,20637,20613,20637,0.92265,201.09,200.24,185.43,3544.4,3544.4,3544.4,181.58,180.68,215.31,8405.1,8405.1,8647.6,246.26,244.47,278.68,1317.7,1293.6,1293.6,278.68,277.4,305.35,1554.9,1554.9,1554.9
2004,1,4,16,23.52,24.493,24.52,23.52,24.493,23.52,19894,19894,19894,0.37191,197.49,195.74,187.1,3235.9,3235.9,3235.9,162.87,162.38,192.54,8383.4,8383.4,8513.4,229.98,229.25,260.69,1193.2,1273.2,1248.2,258.48,257.9,285.07,1554.9,1554.9,1554.9
2004,1,4,17,22.52,23.459,23.52,22.52,23.459,22.52,19542,19542,19542,0.93876,195.41,192.29,190.7,3300.5,3300.5,3300.5,134.87,130.9,154.14,8132.6,8132.6,8406.6,207.69,204.31,231.78,1127.7,1127.7,1127.7,229.38,226.15,251.62,1554.9,1554.9,1554.9
2004,1,4,18,23.74,24.618,24.74,23.74,24.618,23.74,20215,20190,20215,0.92265,172.31,171.54,161.81,3301,3301,3301,144.53,142.02,177.72,8428,8428,8575.5,212.81,209.59,246.26,1383.2,1358.2,1358.2,240.58,237.86,269.5,1554.9,1554.9,1554.9
2004,1,4,19,26.53,27.453,27.53,26.53,27.453,26.53,23248,23238,23248,0.92265,171.06,171.84,142.31,5007.5,5007.5,5107.5,215.36,215.1,257.12,9045,9045,9200,314.68,314.85,340.72,1462.5,1452.5,1452.6,322.4,323.03,345,1579.9,1579.9,1579.9
2004,1,4,20,28.69,29.613,29.69,28.69,29.613,28.69,24129,24129,24129,0.92265,112.4,116.5,97.548,5450,5450,5717,308.92,308.78,336.27,9350.9,9350.9,9350.9,379.86,384.43,399.8,1460.3,1460.3,1460.4,379.16,383.84,398.15,1579.9,1579.9,1579.9
